,feature,class
5612,"[-3.35475677e+02  1.52782944e+02  3.49552035e+00  1.99764194e+01
 -2.96223793e+01 -1.14261932e+01 -1.82352390e+01  9.23952675e+00
 -3.56362343e+00 -4.46075821e+00  5.77761841e+00 -4.25456476e+00
 -5.23637002e-03 -4.32274199e+00  2.32138848e+00 -8.66747856e+00
  1.77304268e+00 -2.93301988e+00 -2.98653054e+00 -3.93612415e-01
 -5.25625658e+00  2.80766964e+00 -5.85004568e+00 -5.49453974e-01
 -3.99406242e+00  6.99867070e-01  4.05432701e+00  3.40410686e+00
  6.45863962e+00  7.35687375e-01  2.41412854e+00 -2.51657987e+00
 -4.08207387e-01 -2.85062099e+00 -3.34485197e+00  1.04842074e-01
 -1.60415399e+00 -2.42443919e-01 -2.07299542e+00 -1.35798752e+00]",female
5613,"[-2.9393036e+02  1.1112262e+02 -3.4003460e+01  4.5171432e+01
 -1.4838203e+01 -1.1220007e+01 -5.2498543e-01 -1.2223696e+00
  4.2911539e+00  1.0280223e+01 -6.2112560e+00  3.7433392e-01
  1.1613786e+01  3.7528541e+00  4.5811801e+00 -1.3656543e+01
 -7.2506194e+00 -1.2140638e+01 -6.3844748e+00 -2.3339131e+00
 -1.0277331e+01  1.7397040e+00 -1.8331419e+00 -4.8547211e+00
 -5.4686415e-01 -1.4091144e+00 -1.0640980e+01 -1.0498689e+00
 -3.0222116e+00 -9.5722523e+00  1.7261238e-01 -8.0174541e-01
 -5.0535452e-01  1.3703859e-01  3.8530619e+00  1.5496860e-01
  3.2851702e-01  2.8585925e+00  2.8436289e+00  4.7075963e+00]",female
5614,"[-3.0909180e+02  1.2504369e+02 -4.4114235e+01  5.7291691e+01
 -2.7419312e+01  3.8250980e+00 -1.4966161e+01 -6.1832356e+00
  7.9421082e+00 -8.3840599e+00  2.0735173e+00  7.0401150e-01
 -1.0423770e+00 -2.1274388e+00  5.4958439e+00 -8.6325827e+00
  2.0405266e+00 -3.8712866e+00 -3.5775752e+00  5.2350526e+00
 -3.3127451e+00  2.6372983e+00 -4.4901252e+00 -6.3085836e-01
 -5.5151649e+00 -3.6069901e+00  8.0387139e-01 -3.0318704e+00
 -3.4010186e+00 -7.4282389e+00 -4.3005118e+00 -6.9621186e+00
 -3.7703264e+00 -4.9566250e+00 -4.7134099e+00 -1.4850864e-01
  4.1635990e+00  8.0285168e+00  7.2450261e+00  9.2434549e+00]",female
5615,"[-277.06155    150.52647    -40.66618     22.900944   -11.120468
    2.0714493  -33.514175    -4.2474623   -9.605317    -4.2496076
   -2.9955761   -8.380897    -6.4576464   -8.953851     8.650502
  -20.194584     2.369397    -1.2356964   -5.8217397    2.6322896
   -5.6142516    0.6175236   -5.662089    -1.3930172  -10.128633
   -2.492305    -2.8964663    5.346187     9.317083     5.19582
   16.29475      8.206009    11.336234     6.6145678    3.9618716
    0.8597804   -1.2190601   -1.8086109   -4.5402284   -1.6441345]",female
5616,"[-2.1673633e+02  1.2935350e+02 -5.9963665e+01  6.1185555e+01
 -4.7605213e+01  1.2940175e+01 -8.5808029e+00 -1.2438242e+01
 -2.6509397e+00 -6.6043448e+00  5.2209983e+00 -7.7496791e-01
 -5.7516022e+00 -4.4462833e+00  4.1176782e+00 -1.7109484e+01
  4.9262748e+00 -6.7020073e+00 -4.4085598e+00  2.5895801e+00
 -6.4065614e+00  5.2922044e+00 -2.6413810e+00  6.5802550e+00
  1.9622347e+00  6.7712164e+00  3.7145822e+00  2.3292997e+00
  7.2065196e+00  5.2728419e+00  9.1096916e+00  3.0966816e+00
  5.0555449e+00 -2.6463616e+00  1.9462958e-01  3.7317628e-01
 -9.4793469e-02  2.5738215e+00 -7.2345108e-01  6.9184035e-01]",female
5617,"[-152.59193     114.51274     -60.139526     43.87104     -54.114037
   13.037626    -31.986313     -4.8828387   -20.341528     -4.0653815
   -3.2346468   -20.329618      2.0195074   -20.50509       6.027216
  -19.476282     -5.4018145    -4.073473    -10.098771     -0.22076094
   -0.8915016     3.1528723    -2.2843544     9.183749     -3.702519
    7.385172      3.859584      3.93073       3.872079     -3.744863
    2.190623     -2.229872      2.281453     -1.1536869     1.8728775
   -2.7718093     1.3579512    -1.044743     -0.5979183     2.711981  ]",female
5618,"[-3.61189728e+02  9.12578354e+01 -1.88700619e+01  5.56817360e+01
 -2.47583580e+01  3.60992393e+01 -3.31400948e+01 -1.24978006e-01
 -1.15383520e+01 -1.53229475e+01 -1.12664843e+01 -1.26366158e+01
  5.95349073e+00 -2.06840248e+01  1.05724392e+01 -5.08972597e+00
 -4.69273996e+00 -6.64905024e+00 -1.82576144e+00 -9.23003769e+00
 -1.23058176e+01  3.71723437e+00 -1.42009983e+01 -3.02540517e+00
 -6.70542717e+00 -4.80376101e+00 -8.85877514e+00 -5.39631701e+00
 -4.60698795e+00 -1.03457747e+01 -2.61513424e+00 -2.97125435e+00
 -2.17838717e+00 -8.02205467e+00 -3.84285688e-01 -2.01584649e+00
 -1.20434858e-01 -1.76774061e+00 -1.87773615e-01  4.00886345e+00]",female
5619,"[-2.05180801e+02  1.26048431e+02 -4.86178017e+01  5.54067879e+01
 -3.18895817e+01  1.43008823e+01 -2.30299664e+01  4.76041317e+00
 -1.20750179e+01 -3.12664938e+00 -3.38008142e+00 -1.11697016e+01
  6.22229767e+00 -1.23408794e+01  1.08511038e+01 -9.66323948e+00
  6.02791548e+00 -9.45106566e-01 -2.18487668e+00 -1.47635174e+00
 -4.28048134e+00  1.36384606e+00 -1.14658604e+01  5.55447817e+00
 -8.76317024e+00  2.42406774e+00 -4.88109402e-02 -1.27879322e+00
  6.31294394e+00  2.36465836e+00  1.20810652e+01  6.36328173e+00
  1.08816185e+01  6.04441261e+00  6.13362837e+00  1.16686964e+00
  6.92843318e-01 -2.02137142e-01 -2.89178729e+00 -7.46463597e-01]",female
5620,"[-2.1749821e+02  1.3724269e+02 -1.2328680e+01  2.4007195e+01
 -2.2466932e+01  9.7596455e+00 -2.4159824e+01  3.5066679e+00
 -9.1219492e+00 -6.3211451e+00  7.7961344e-01 -1.2657990e+01
  3.9610162e+00 -9.4044380e+00  1.5713971e+00 -6.7716260e+00
  1.0435185e-01 -4.9179659e+00 -4.0677361e+00 -1.2607512e+00
 -9.4528255e+00 -2.4146121e+00 -6.8928332e+00  4.1491952e+00
 -3.2867661e-01  5.1705828e+00  4.0167651e+00  2.7263124e+00
  4.9891677e+00 -4.6150747e-01  5.4981680e+00  2.3587317e+00
  6.3008370e+00  2.4346981e+00  4.6590872e+00  2.0593646e+00
  4.6764395e-01  2.4019368e+00 -1.3100247e+00  1.4135534e+00]",female
5621,"[-3.3312906e+02  8.8222572e+01 -5.9247746e+01  4.1722809e+01
 -4.1465504e+01  8.0458126e+00 -2.3700895e+01 -4.0873995e+00
 -1.6608742e+01 -4.7542839e+00  9.9997067e-01 -8.2109928e+00
  4.8340235e+00 -1.0234666e+01  9.2115140e-01 -1.7028545e+01
  3.3431449e+00 -4.6184502e+00 -1.7897164e+00 -2.7947329e-02
 -6.9280567e+00  1.8635374e+00 -7.5251908e+00  2.8388391e+00
 -6.9888177e+00  1.4162352e+00 -2.4268730e+00 -7.4706936e-01
  2.9623358e+00 -1.7507551e+00  1.3978800e+00 -2.6449249e+00
  5.1838751e+00 -7.2979897e-01  3.6488569e+00  1.7271721e+00
  2.9938447e+00  4.1694212e+00  3.1416337e+00  5.9864421e+00]",female
5622,"[-3.4321896e+02  1.3418127e+02 -5.7583237e+01  3.9924610e+01
 -1.7170887e+01  3.7468064e+00 -1.5203547e+01  2.3489587e+00
  1.2176084e-01 -1.2776939e+01  4.7086515e+00 -1.0116646e+01
  4.6359238e-01  3.3008199e+00  6.1279640e+00 -3.6291838e+00
 -2.2147155e+00 -3.7793204e-01 -9.4376593e+00 -4.8413038e+00
 -6.9811134e+00 -8.2493906e+00  2.6009783e-01 -1.5796481e+00
 -7.0029373e+00  2.3230057e+00 -3.5404882e+00 -1.3237288e+00
  1.3106382e+00 -3.6045935e+00 -6.3887811e-01  1.7507269e+00
  5.3349414e+00  3.8796475e+00  7.8241234e+00  1.4824598e+00
  3.9283732e-01 -8.1839055e-01 -4.6633043e+00 -2.7776992e-01]",female
5623,"[-4.4217606e+02  1.0866355e+02 -3.0279339e+01  5.0494122e+01
 -2.1462620e+01  8.9674921e+00 -1.1091419e-01 -1.9814243e+01
 -6.2836123e+00 -1.2907087e+01 -1.6770434e-01 -6.3645726e-01
  1.3944659e+00  4.0231757e+00 -3.8072860e+00 -2.9099643e+00
 -6.0060936e-01 -5.5800996e+00  1.5381204e+00 -2.8526118e+00
 -4.4571519e+00 -2.0349619e+00 -2.8499548e+00 -1.8699489e+00
 -2.9262600e+00  3.9262826e+00 -3.8838573e+00  2.6257136e+00
  5.3263731e+00  8.8417441e-01  5.7011142e+00  2.3796930e+00
  4.6250415e+00  6.6090983e-01  3.9437652e+00  4.9347482e+00
  6.6289406e+00  1.0475693e+01  5.8286214e+00  6.9948645e+00]",female
5624,"[-196.35445     124.113914    -47.35034      32.925762    -25.7194
   -6.5799036    -6.0202174     2.729139     -0.29554823   -4.2112374
    5.0564957    -6.7212844    -3.2984817     0.27457324   -1.6231604
   -9.127344      0.5960483    -5.706592     -3.1763601    -3.3827217
   -5.0671206    -3.730962     -9.173733      3.2109163    -7.0329604
   -0.76289034    2.3424637    -1.1868973     2.3404145    -3.6559722
    4.736782      3.0447602     2.9233954     1.5831645    -2.091211
   -3.7755923    -3.4067352    -1.9129256    -5.753004     -3.2101057 ]",female
5625,"[-2.5920908e+02  1.2467428e+02  5.3529801e+00  3.4406895e+01
 -2.5190123e+01  1.4685706e+01 -1.3533548e+01  1.0647724e+01
  2.2636788e+00 -2.2784684e+00  1.0312107e+01 -3.7894239e+00
  5.0186367e+00 -3.4982245e+00  5.9018121e+00 -4.9111776e+00
  2.4883320e+00 -2.3260957e-01 -3.1709244e+00  4.9319081e+00
 -2.9165275e+00 -6.4262509e-01 -4.2282896e+00  1.2042869e+00
 -3.2039480e+00 -1.0465761e+00 -1.5894926e+00 -6.4332700e-01
  3.2065158e+00  1.9919360e+00  8.0477676e+00  3.7251959e+00
  5.0592756e+00  8.1896049e-01  9.7341293e-01  1.1101592e+00
  2.1961667e-01  3.6256471e+00  1.5725361e+00  3.1293261e+00]",female
5626,"[-2.9038992e+02  9.3474464e+01 -1.8643435e+01  4.8266216e+01
 -1.9481810e+01  1.5560333e+00 -1.0503111e+01 -1.3130125e+00
 -9.6932268e+00 -3.3828368e+00 -7.5841951e+00  8.5020334e-01
  6.7195386e-01 -5.6876431e+00  1.4435668e+01 -1.1046506e+01
  2.1102896e+00 -2.1480463e+00 -4.1790047e+00 -2.4541698e+00
 -2.4714358e+00  8.3008474e-01 -5.1709428e+00  4.5529895e+00
 -3.5239077e+00  2.0340004e+00 -1.2262043e+00  1.6899326e+00
  2.2309115e+00  6.7034370e-01  6.3741636e+00  2.7269077e+00
  6.8173475e+00  3.8871908e+00  2.2429714e+00  1.9875859e-01
  5.2487593e+00  2.9066741e+00  3.5979941e+00  5.0871620e+00]",female
5627,"[-3.2823331e+02  1.2440123e+02 -6.4671341e+01  6.2595749e+01
 -2.5686005e+01  8.0967522e-01 -2.1230017e+01 -1.1816867e+01
 -8.6651173e+00 -4.9613895e+00 -9.7023506e+00 -2.0945647e+00
 -3.6542342e+00 -1.5159865e+01  9.3435678e+00 -2.0359472e+01
  1.0351373e+00 -3.8682873e+00 -9.4976454e+00 -6.7352277e-01
 -7.6692328e+00 -2.2628486e-01 -7.5013971e+00  3.4462642e-03
 -3.9921939e+00  1.8365016e+00 -1.4635490e+00  1.1050346e+00
  3.0457723e+00  2.4011445e+00  7.3939638e+00  3.1043246e+00
  7.9768991e+00  2.4358888e+00  4.1361203e+00 -7.2564805e-01
  3.2271114e-01  6.2332767e-01 -4.8545599e-01  1.2843176e+00]",female
5628,"[-3.9167334e+02  1.3048103e+02 -1.8882256e+01  6.0653362e+00
 -1.0419704e+01 -1.7057268e+01 -2.0155575e+01 -7.6573749e+00
 -6.8928657e+00 -2.7639177e+00  2.6881081e-01 -3.9008734e+00
 -2.5886810e+00 -4.0977466e-01  6.3884826e+00 -7.6606359e+00
 -4.3160305e+00 -2.5093515e+00 -4.9124742e+00  6.2482096e-02
 -1.7398881e+00  3.7904465e-01 -4.2268386e+00 -7.7042133e-01
 -1.4343670e-01  1.8694328e+00  4.6485944e+00  5.6565028e-01
  2.5921981e+00  3.1535316e+00  1.7311106e+00 -5.4080993e-01
  1.9592999e+00  2.1457052e+00  9.2169887e-01 -8.6420113e-01
 -2.5222247e+00  1.4371482e-02 -5.7834131e-01 -6.2167591e-01]",female
5629,"[-1.8725616e+02  1.2640413e+02 -6.4518829e+01  2.9800043e+01
 -5.1007614e+01  2.2383209e+01 -1.8383047e+01 -9.5504977e-02
 -1.1153884e+01  9.7061729e+00  5.7067323e-01 -5.1787844e+00
  3.3853874e+00 -1.7130964e+01  1.0224604e+01 -2.0131075e+01
  6.9285350e+00 -7.4512892e+00 -4.5525184e+00  6.9564123e+00
 -3.3668184e+00  1.0022567e+01  1.5143710e+00  1.1114794e+01
 -9.8818868e-01  4.5157013e+00 -7.1496844e+00 -6.1600189e+00
 -2.7670002e+00 -2.4128973e+00  2.9576817e+00 -5.5920606e+00
  8.2392329e-01 -6.9873843e+00  2.6046138e+00 -1.1399400e+00
 -2.0918965e+00 -1.1766750e+00  1.1375542e-01  5.5860548e+00]",female
5630,"[-3.24321564e+02  1.22717155e+02 -5.04125290e+01  5.15032845e+01
 -3.80041351e+01  1.84221115e+01 -3.04653702e+01  1.34531965e+01
 -1.10067863e+01 -6.23546553e+00  6.21300983e+00 -9.16885376e+00
  5.40585518e-01 -1.07113667e+01  1.00217438e+01 -1.55069427e+01
  6.62926722e+00 -8.55936337e+00 -6.46371365e+00 -2.10114503e+00
 -8.51472378e+00  1.48995686e+00 -1.11507721e+01  3.44923377e+00
 -7.94121313e+00 -1.06267369e+00 -2.09968209e+00  1.36166775e+00
 -1.52208102e+00 -1.43472207e+00  5.38057756e+00 -5.75758791e+00
  1.04032195e+00 -1.00492620e+00  5.55522490e+00 -2.33672351e-01
  2.65218472e+00  2.87571859e+00 -2.68514335e-01 -1.44125347e-03]",female
5631,"[-2.7023492e+02  1.7239471e+02 -2.6798056e+01  1.2902291e+01
 -1.1215433e+01 -4.8235402e+00 -1.2060509e+01 -3.6404815e+00
 -6.3765697e+00 -3.0691664e+00 -2.3805838e+00 -5.5737987e+00
  1.6119974e+00 -7.2685161e+00 -1.4301354e+00 -6.0601945e+00
 -2.4028437e+00 -6.6889501e+00 -5.0835476e+00 -9.5216364e-01
 -6.9254618e+00 -2.8669298e+00 -7.0620022e+00 -2.6938715e+00
 -3.1615162e+00  8.4779546e-02  1.4714178e+00  2.4407748e-02
  2.4584219e+00  2.1053476e+00  4.7643390e+00  1.8264762e+00
  3.1517994e+00  1.2092754e+00  2.5741124e+00  3.2127302e+00
  2.2157130e+00  4.5178070e+00  3.7807653e+00  3.1653893e+00]",female
5632,"[-443.20938     114.0548      -46.04195      44.334667     -1.6310425
   20.422823    -19.944014     11.462365     -5.9401703   -11.7465925
   -8.130078    -11.774105      0.7797159   -16.52781      -1.8242216
  -21.444183     -5.725548     -0.85728925   -6.3738995    -2.83192
   -4.004761     -1.3825507    -6.067115      1.3883069   -12.505427
   -5.757042     -5.3996663    -3.257326     -1.2058524    -4.4830713
    1.4775823    -2.4845579     2.3582773    -4.230631     -1.1563063
    1.8455014     6.9910326    10.8523655     7.312006      7.570918  ]",female
5633,"[-3.3620850e+02  1.3456200e+02 -3.8438953e+01  1.9211967e+01
 -3.2223362e+01  9.0497470e-01 -2.0469185e+01 -1.0125101e+01
 -1.2503560e+01 -3.3790915e+00  5.0532054e-02 -4.8527532e+00
  1.3029854e+00 -7.7422261e+00  1.1740053e+00 -1.3416080e+01
  1.6022826e+00 -4.6491947e+00 -3.5998023e+00  8.0812968e-02
 -7.1871939e+00 -3.5813625e+00 -1.0891825e+01 -3.2704243e-01
 -7.8025999e+00 -3.7198384e+00 -4.5103569e+00 -4.8017645e+00
 -1.6862273e+00 -4.9398828e+00 -4.8617125e-01 -4.2518606e+00
  7.5058647e-02 -3.8831365e+00 -1.3915671e+00 -2.6386201e+00
 -2.1932189e+00  1.3465649e+00 -7.9631627e-01  2.2832243e+00]",female
5634,"[-2.2142978e+02  1.2353499e+02 -5.2125172e+01  5.3573097e+01
 -1.4483899e+01  7.8050489e+00 -2.4542135e+01  1.0991997e+01
 -1.8825014e+00  6.3972786e-02 -4.5985883e-01 -1.5096918e+01
  3.9847901e+00 -1.3848825e+01  5.2631414e-01 -1.2324731e+01
 -3.2839990e-01 -6.2772598e+00 -5.6774168e+00  1.9417038e+00
 -6.6253190e+00  2.4019554e+00 -7.1968107e+00 -1.0682465e+00
 -7.6935272e+00 -3.1404588e+00 -3.7035878e+00 -6.4567213e+00
 -2.7285342e+00 -6.4374938e+00 -5.4603820e+00 -7.7592020e+00
 -2.7386787e+00 -7.2652421e+00 -3.2797904e+00 -5.2846951e+00
 -3.6697190e+00 -1.7205708e+00 -4.1532574e+00  1.3070362e+00]",female
5635,"[-4.2998578e+02  1.5487750e+02 -4.5791985e+01  3.1875050e+01
 -3.9553800e+00 -1.6403189e+01 -2.0961300e+01  3.1248063e-01
 -5.1860704e+00  2.1851873e+00  7.4971151e-01 -8.1600018e+00
 -3.9547136e-01 -1.3768102e+00  4.1591892e+00 -9.4784327e+00
  3.0010793e+00 -3.3256742e-01 -2.1900070e+00 -1.6299813e+00
 -4.4134603e+00  1.9460815e+00 -4.2621808e+00  1.9768378e+00
 -3.8595011e+00 -3.4095326e-01 -7.9888004e-01 -1.5022819e+00
  1.6531715e+00 -3.1660137e+00  1.4015831e-01 -3.2690394e+00
 -6.0302049e-01 -1.4811264e+00 -2.7142763e+00 -4.8721862e-01
  4.6964416e-01 -8.0623430e-01 -1.5226389e-01  1.7698617e+00]",female
5636,"[-456.47357    145.82945    -41.33567     18.375862    -1.4572947
  -21.491802   -16.438103    -9.558154    -1.3599077   -9.523748
   -1.8146492   -6.708091    -9.015215    -3.1963277   -5.1330595
   -3.4267032   -6.4737906   -3.4123805   -2.1848974   -8.33455
   -4.419507    -4.579351    -6.3434963   -1.6475341   -2.9471538
   -2.1443927   -1.0908266   -2.601382     0.5902818    1.7183954
    2.4338605    2.5757945    2.0702188    3.031282     2.50937
    3.5033197    4.708121     5.385263     5.770327     4.483051 ]",female
5637,"[-1.92537079e+02  1.31293060e+02 -4.45680847e+01  5.71326561e+01
 -2.26316719e+01  2.16437016e+01 -1.78544445e+01  1.49141827e+01
 -6.33135939e+00  2.23832273e+00 -7.39130199e-01 -7.52683258e+00
  9.00245571e+00 -8.25237656e+00  1.54626284e+01 -1.12712145e+01
  6.48128176e+00 -4.53196955e+00 -5.39536238e+00  4.64405107e+00
 -2.29425788e+00  1.48105621e-01 -8.66386509e+00  5.50002289e+00
 -4.60071468e+00  4.84972286e+00  4.94155467e-01  1.21904516e+00
  1.94933283e+00 -1.55823886e+00  2.76018429e+00 -2.61647153e+00
  4.68500423e+00 -2.92055988e+00  1.22546446e+00  2.00541198e-01
  5.10414779e-01 -1.59611523e+00 -1.07497680e+00  2.83742690e+00]",female
5638,"[-1.5934572e+02  1.2121811e+02 -5.1411686e+01  8.6055145e+01
 -4.5430557e+01  1.8097952e+01 -2.3578554e+01  1.0583004e+01
  7.4513294e-02  1.1132981e+00  7.9329052e+00 -4.2468004e+00
  9.2388763e+00 -9.0190516e+00  8.5522985e+00 -1.1803751e+01
  6.0380707e+00 -9.1910429e+00 -6.8181336e-01 -2.2848585e-01
 -1.1177622e+01  4.6350365e+00 -1.1425137e+01  6.1674941e-01
 -8.8693743e+00 -1.3234321e+00 -1.5493994e+00 -6.4777601e-01
  4.1368299e+00  5.7296453e+00  8.4830141e+00  2.1371763e+00
  4.7835689e+00 -6.7228875e+00 -1.2490153e+00 -6.2205501e+00
 -1.0809957e+00  1.5283950e-01 -2.8857181e+00  8.1405079e-01]",female
5639,"[-2.5591544e+02  1.1623708e+02 -5.9947716e+01  4.9369373e+01
 -2.6106342e+01  8.9053946e+00 -1.5214941e+01  8.9752874e+00
  4.6840009e-01 -1.8486240e+00  5.4391022e+00 -1.1708220e+00
  4.5131884e+00 -3.8742332e+00  1.8124584e+01 -2.2692201e+00
  9.7933550e+00  6.7661271e+00 -2.0135603e+00  5.4236889e-01
 -1.1283265e+00  4.1076746e+00 -3.4852352e+00  5.7876511e+00
 -2.0205011e+00  3.0565987e+00  9.4280437e-02  7.6594514e-01
  3.2080560e+00  1.1628684e+00  7.0419722e+00  1.7787107e+00
  5.6295419e+00  1.4389858e+00  5.9675813e+00  3.1190095e+00
  2.9965641e+00  4.4021893e+00  1.2849894e+00  5.3384991e+00]",female
5640,"[-2.88499969e+02  1.16248665e+02 -4.77180405e+01  5.84856148e+01
 -3.76244659e+01  1.84357510e+01 -1.72361889e+01 -5.21567726e+00
  1.74959147e+00 -7.35287952e+00  5.17601395e+00 -6.68278837e+00
  1.38079298e+00 -3.43457198e+00  2.28752708e+00 -7.41700506e+00
  2.50720453e+00 -6.87490225e+00 -2.22359157e+00 -4.17163819e-02
 -6.65934038e+00  2.27451086e+00 -4.66141987e+00  3.01619720e+00
 -3.72289038e+00  6.48291886e-01 -1.41337526e+00 -1.74049914e+00
  1.82680619e+00 -1.90429032e+00  7.24168837e-01 -2.23939204e+00
  1.42253959e+00 -3.29942751e+00  3.76121759e-01  5.96200749e-02
  2.97235578e-01  1.63728368e+00  2.85183370e-01  3.11925030e+00]",female
5641,"[-3.7308102e+02  1.5476372e+02 -5.0598026e+01  3.5761917e+01
 -3.3022438e+01  8.5780392e+00 -3.3381702e+01 -7.6647067e+00
 -1.3581341e+01 -5.5097680e+00  3.0107527e+00 -1.0556155e+01
  2.9607148e+00 -1.5069368e+01  3.1195161e+00 -1.0739535e+01
 -4.3741145e+00 -4.5844398e+00 -2.2274075e+00 -4.5862427e-01
 -6.5529537e+00  7.2127157e-01 -7.5047040e+00 -9.3104295e-02
 -4.8701515e+00 -9.9104978e-02 -3.9107542e+00 -1.5966283e+00
 -1.5218776e+00 -3.5336142e+00  1.5915990e+00 -2.7030768e+00
  3.3393669e+00 -1.6673937e+00  3.0664287e+00 -6.9321018e-01
  7.4923903e-01  1.3480017e+00 -2.0364473e+00  8.1399554e-01]",female
5642,"[-3.5738376e+02  1.5310878e+02 -4.7369289e+01  5.7471539e+01
 -3.2511372e+01  7.8332272e+00 -1.6196558e+01 -4.7057500e+00
  2.9859388e+00 -5.9384122e+00 -3.1215265e-01 -5.4416132e+00
 -4.4293070e+00 -2.0616887e+00  1.3416270e+00 -1.4065678e+01
  6.8982148e+00 -6.7305264e+00 -1.8575236e+00  1.1170424e+00
 -1.6184016e+00  4.7779918e+00 -7.0397143e+00  2.7408373e+00
 -8.4419117e+00 -2.0815947e+00 -2.3229856e+00 -4.0878636e-01
  4.0298840e-01 -5.3834839e+00  4.4236934e-01 -3.6214612e+00
  7.4829865e-01 -4.6594195e+00 -2.8360662e-01 -1.1471504e+00
 -1.5518882e+00 -8.5712838e-01 -3.6675076e+00  2.7211726e-01]",female
5643,"[-2.0141045e+02  1.2622243e+02 -5.1359234e+01  5.0231987e+01
 -2.7479143e+01  2.0081934e+01 -2.7613720e+01  9.1378460e+00
 -3.7597623e+00  3.0235112e+00  4.0718794e+00 -9.3795137e+00
  9.1963673e+00 -7.9511743e+00  9.3971109e+00 -9.9214458e+00
  4.5720186e+00 -3.5506120e+00 -2.1603107e+00 -3.4876460e-01
 -3.6739624e+00  4.7389879e+00 -4.1142936e+00  5.7974601e+00
 -4.5548558e+00  5.4121823e+00  2.4441160e-01  3.5626335e+00
  3.2826691e+00  6.5726787e-01  6.2510471e+00 -9.7813570e-01
  4.7356353e+00 -4.3910208e+00  2.4996689e-02 -4.2776027e+00
 -1.2643120e+00  1.2829124e+00 -7.6117873e-01  2.2490487e+00]",female
5644,"[-1.7611107e+02  1.3252164e+02 -2.3843534e+01  5.1023655e+01
 -2.2176394e+01  1.7586357e+01 -6.2005219e+00 -1.1515751e+01
 -1.7302193e+01 -1.6939596e+01 -2.9533336e+00 -5.7212615e+00
  3.2637725e+00 -9.7762709e+00  9.7225583e-01 -1.3027303e+01
 -7.8183117e+00 -2.0196164e+00 -1.5801943e+01 -1.5413637e+01
 -9.1822309e+00 -5.5993338e+00 -1.0133006e+01 -2.5272432e-01
 -8.2592373e+00 -4.3502917e+00 -3.1766955e-02 -5.7549882e+00
 -2.1985688e+00 -5.7970911e-01 -3.2636070e+00 -7.1017041e+00
 -8.7632614e-01 -4.0622988e+00  1.7802941e+00  1.9497371e+00
  2.7224309e+00  5.7461243e+00 -1.6546429e+00  1.2601072e+00]",female
5645,"[-3.2580627e+02  1.5205334e+02 -6.1202740e+01  1.5353154e+01
 -2.3035202e+01 -1.0129111e+01 -2.3980873e+01 -1.3342755e+01
 -4.5334921e+00 -1.0122568e+01 -7.4797750e+00 -9.8988609e+00
 -1.0369740e+01 -7.0054803e+00  6.2042661e+00 -1.0656466e+01
 -3.0368385e+00 -1.9948268e+00 -4.0732136e+00 -8.5664284e-01
 -6.3386183e+00 -9.6081764e-01 -4.6908970e+00 -1.0351833e+00
 -1.4648619e+00  8.3126612e-02  3.2013482e-01  4.9512890e-01
  6.2404120e-01  1.6455146e+00  3.9856272e+00  1.2571423e+00
  6.8497338e+00  2.8599195e+00  2.3866382e+00  9.7536498e-01
 -6.0895717e-01  9.1515762e-01 -2.4200447e+00 -9.6464550e-01]",female
5646,"[-2.4214397e+02  1.2693603e+02 -3.7454765e+01  4.1409443e+01
 -2.9770477e+01  1.7435322e+01 -2.0524380e+01  7.1853228e+00
 -7.2806425e+00 -2.9774330e+00  3.8057771e+00 -7.2041321e+00
  5.4502845e+00 -1.1976328e+01  6.6317582e+00 -1.3018952e+01
  2.7564769e+00 -1.2332799e+00 -5.5545578e+00  1.1351230e+00
 -4.9109778e+00  3.0480092e+00 -8.1319590e+00  1.7523396e+00
 -2.7141135e+00  5.2891698e+00  4.8406658e+00  3.1737599e+00
  5.5609517e+00  2.4504960e+00  8.2397776e+00  1.2898331e+00
  3.5959349e+00 -2.0368388e+00  2.0868282e-01 -2.0075932e+00
 -4.7278934e+00 -3.9705033e+00 -3.5528800e+00  8.1199519e-02]",female
5647,"[-249.59775     130.74193     -34.590637     39.07375     -39.0252
    7.451278    -31.070175     -0.64357954  -11.181976    -16.380838
  -12.60617     -17.26399      -6.8685727   -17.762314      0.8340827
  -13.94423      -1.244178     -9.212626     -9.461996    -12.12493
  -12.383883     -7.3772016   -16.43906      -5.2788997   -17.700489
   -9.551161    -12.11102      -7.288557     -5.4504447    -6.520195
    0.734699     -3.8243244     2.349388     -2.715987      3.4386835
   -0.952232     -1.8098569    -1.3898708    -6.2072825    -4.4202456 ]",female
